 # mh   dmh     Chisq_mu    Chisq_mh    Chisq    ndf
 #----------------------------------------------------
   110.00000000000000        2.0000000000000000        1.0000000000000000        187.25403359850921        0.0000000000000000        187.25403359850921               39          85   1.0000000000000000     
   110.09999999999999        2.0000000000000000        1.0000000000000000        187.25367406521028        0.0000000000000000        187.25367406521028               39          85   1.0000000000000000     
   110.20000000000000        2.0000000000000000        1.0000000000000000        187.25331955692167        0.0000000000000000        187.25331955692167               39          85   1.0000000000000000     
   110.30000000000000        2.0000000000000000        1.0000000000000000        187.25296998042106        0.0000000000000000        187.25296998042106               39          85   1.0000000000000000     
   110.40000000000001        2.0000000000000000        1.0000000000000000        187.25262524538380        0.0000000000000000        187.25262524538380               39          85   1.0000000000000000     
   110.50000000000000        2.0000000000000000        1.0000000000000000        185.78204751999564        0.0000000000000000        185.78204751999564               40          85   1.0000000000000000     
   110.59999999999999        2.0000000000000000        1.0000000000000000        185.78171158763877        0.0000000000000000        185.78171158763877               40          85   1.0000000000000000     
   110.70000000000000        2.0000000000000000        1.0000000000000000        185.78138024149533        0.0000000000000000        185.78138024149533               40          85   1.0000000000000000     
   110.80000000000000        2.0000000000000000        1.0000000000000000        185.78105340180775        0.0000000000000000        185.78105340180775               40          85   1.0000000000000000     
   110.90000000000001        2.0000000000000000        1.0000000000000000        185.78073099129273        0.0000000000000000        185.78073099129273               40          85   1.0000000000000000     
   111.00000000000000        2.0000000000000000        1.0000000000000000        185.78041293473552        0.0000000000000000        185.78041293473552               40          85   1.0000000000000000     
   111.09999999999999        2.0000000000000000        1.0000000000000000        185.78009915932455        0.0000000000000000        185.78009915932455               40          85   1.0000000000000000     
   111.20000000000000        2.0000000000000000        1.0000000000000000        185.77978959410783        0.0000000000000000        185.77978959410783               40          85   1.0000000000000000     
   111.30000000000000        2.0000000000000000        1.0000000000000000        185.77948417030717        0.0000000000000000        185.77948417030717               40          85   1.0000000000000000     
   111.40000000000001        2.0000000000000000        1.0000000000000000        185.77918282088103        0.0000000000000000        185.77918282088103               40          85   1.0000000000000000     
   111.50000000000000        2.0000000000000000        1.0000000000000000        185.77888548070342        0.0000000000000000        185.77888548070342               40          85   1.0000000000000000     
   111.59999999999999        2.0000000000000000        1.0000000000000000        185.77859208638594        0.0000000000000000        185.77859208638594               40          85   1.0000000000000000     
   111.70000000000000        2.0000000000000000        1.0000000000000000        185.77830257614289        0.0000000000000000        185.77830257614289               40          85   1.0000000000000000     
   111.80000000000000        2.0000000000000000        1.0000000000000000        185.77801688987606        0.0000000000000000        185.77801688987606               40          85   1.0000000000000000     
   111.90000000000001        2.0000000000000000        1.0000000000000000        185.77773496901878        0.0000000000000000        185.77773496901878               40          85   1.0000000000000000     
   112.00000000000000        2.0000000000000000        1.0000000000000000        185.77745675627693        0.0000000000000000        185.77745675627693               40          85   1.0000000000000000     
   112.09999999999999        2.0000000000000000        1.0000000000000000        185.77718219605538        0.0000000000000000        185.77718219605538               40          85   1.0000000000000000     
   112.20000000000000        2.0000000000000000        1.0000000000000000        185.77691123386757        0.0000000000000000        185.77691123386757               40          85   1.0000000000000000     
   112.30000000000000        2.0000000000000000        1.0000000000000000        185.77664381660986        0.0000000000000000        185.77664381660986               40          85   1.0000000000000000     
   112.40000000000001        2.0000000000000000        1.0000000000000000        185.77637989234859        0.0000000000000000        185.77637989234859               40          85   1.0000000000000000     
   112.50000000000000        2.0000000000000000        1.0000000000000000        185.77611941037745        0.0000000000000000        185.77611941037745               40          85   1.0000000000000000     
   112.59999999999999        2.0000000000000000        1.0000000000000000        185.77586232108089        0.0000000000000000        185.77586232108089               40          85   1.0000000000000000     
   112.70000000000000        2.0000000000000000        1.0000000000000000        185.77560857590288        0.0000000000000000        185.77560857590288               40          85   1.0000000000000000     
   112.80000000000000        2.0000000000000000        1.0000000000000000        185.77535812727359        0.0000000000000000        185.77535812727359               40          85   1.0000000000000000     
   112.90000000000001        2.0000000000000000        1.0000000000000000        185.77511092872510        0.0000000000000000        185.77511092872510               40          85   1.0000000000000000     
   113.00000000000000        2.0000000000000000        1.0000000000000000        185.77486693455916        0.0000000000000000        185.77486693455916               40          85   1.0000000000000000     
   113.09999999999999        2.0000000000000000        1.0000000000000000        181.54715866232942        0.0000000000000000        181.54715866232942               41          85   1.0000000000000000     
